Feed_T_K,Feed_P_Pa,Feed_xBenzene,Number_of_Stages,Feed_Stage,Reflux_Ratio,Bottoms_Flow_mol_s,Feed_Molar_Flow_mol_s,xD_Benzene,xB_Benzene,QC_kW,QR_kW,Source_File
364.0,95000.0,0.3499999999999999,12,7,2.5,5.5,10.0005715115753,0.7478588206958454,0.0244383408667173,0.4998266338154973,0.5139306469235913,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,95000.0,0.45,12,5,3.5,5.0,10.0005715115753,0.8909789202307482,0.0089811624976886,0.6971256164151027,0.7075399964946814,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,105000.0,0.65,12,3,4.0,5.5,10.0005715115753,0.9755946350014884,0.3835706243342045,0.6856186677201849,0.5741421476915504,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
360.0,101325.0,0.5,12,9,3.5,5.5,10.0005715115753,0.9862195046069484,0.1021219985897999,0.615674735685288,0.629197771199359,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,101325.0,0.45,12,9,2.0,6.0,10.0005715115753,0.9087753892897557,0.1441062407558007,0.3705727404112247,0.3789038256843467,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
352.0,95000.0,0.3499999999999999,12,5,3.0,5.5,10.0005715115753,0.7683746634587543,0.0076516672816598,0.569439959478989,0.6030648574636251,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,101325.0,0.45,12,3,4.5,6.0,10.0005715115753,0.95822015357916,0.1111380590905062,0.6728051660910727,0.6820605996008863,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
356.0,105000.0,0.65,12,5,2.0,4.0,10.0005715115753,0.9836446636519324,0.1494811615316897,0.5475483395449404,0.5592983248285285,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
348.0,101325.0,0.5,12,5,3.0,6.0,10.0005715115753,0.9822850403760072,0.1784309175992345,0.486872905969158,0.517470338012916,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
356.0,101325.0,0.45,12,7,4.0,5.5,10.0005715115753,0.9634217312313156,0.0298898476138896,0.6873525745703384,0.7106871623060492,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
360.0,101325.0,0.3499999999999999,12,7,4.5,5.0,10.0005715115753,0.6919129165767947,0.0080483368343768,0.8797909084319158,0.8999947411405482,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
356.0,105000.0,0.5,12,7,2.5,5.5,10.0005715115753,0.9817221905272868,0.1058020551742033,0.4793150426506676,0.4989083469032176,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,105000.0,0.45,12,9,2.0,4.5,10.0005715115753,0.7568233457175987,0.074955159615003,0.5229038401108715,0.5308544353139453,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,105000.0,0.45,12,9,4.0,6.0,10.0005715115753,0.9868560745887238,0.0920345144261585,0.6080010545765459,0.6178335621925454,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
352.0,101325.0,0.65,12,3,3.5,4.0,10.0005715115753,0.9797970672628398,0.1552541313886844,0.8219906140406383,0.8395802082830233,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
360.0,105000.0,0.65,12,7,4.0,5.0,10.0005715115753,0.9983602834716908,0.3015996930910512,0.7581031159083621,0.7624067200230124,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
348.0,101325.0,0.3499999999999999,12,3,3.5,5.5,10.0005715115753,0.7732929979069525,0.0036300492537423,0.6401290388785091,0.6800896773632886,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
356.0,95000.0,0.65,12,5,4.5,4.0,10.0005715115753,0.9953199014073328,0.1319570199899206,1.001335334421953,1.0134211696056932,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
364.0,105000.0,0.3499999999999999,12,9,3.0,4.0,10.0005715115753,0.5636692815363414,0.0294658335084787,0.7801952877751116,0.7923442018568139,DWSIM_Distillation_Dataset_Stages_12_14_16(2).csv
